phase_rad,port0_transmission,port1_transmission
3.90060144,0.13724074,0.86275926
3.90185808,0.13767343,0.86232657
3.90311471,0.1381067,0.8618933
3.90437135,0.13854054,0.86145946
3.90562799,0.13897496,0.86102504
3.90688462,0.13940994,0.86059006
3.90814126,0.13984549,0.86015451
3.9093979,0.14028161,0.85971839
3.91065454,0.14071829,0.85928171
3.91191117,0.14115555,0.85884445
3.91316781,0.14159337,0.85840663
3.91442445,0.14203176,0.85796824
3.91568108,0.14247071,0.85752929
3.91693772,0.14291023,0.85708977
3.91819436,0.14335031,0.85664969
3.91945099,0.14379095,0.85620905
3.92070763,0.14423216,0.85576784
3.92196427,0.14467393,0.85532607
3.92322091,0.14511626,0.85488374
3.92447754,0.14555915,0.85444085
3.92573418,0.1460026,0.8539974
3.92699082,0.14644661,0.85355339
3.92824745,0.14689118,0.85310882
3.92950409,0.1473363,0.8526637
3.93076073,0.14778198,0.85221802
3.93201737,0.14822822,0.85177178
3.933274,0.14867502,0.85132498
3.93453064,0.14912236,0.85087764
3.93578728,0.14957027,0.85042973
3.93704391,0.15001872,0.84998128
3.93830055,0.15046773,0.84953227
3.93955719,0.15091729,0.84908271
3.94081382,0.1513674,0.8486326
3.94207046,0.15181806,0.84818194
3.9433271,0.15226928,0.84773072
3.94458374,0.15272104,0.84727896
3.94584037,0.15317335,0.84682665
3.94709701,0.1536262,0.8463738
3.94835365,0.15407961,0.84592039
3.94961028,0.15453356,0.84546644
3.95086692,0.15498805,0.84501195
3.95212356,0.1554431,0.8445569
3.9533802,0.15589868,0.84410132
3.95463683,0.15635481,0.84364519
3.95589347,0.15681148,0.84318852
3.95715011,0.15726869,0.84273131
3.95840674,0.15772645,0.84227355
3.95966338,0.15818474,0.84181526
3.96092002,0.15864358,0.84135642
3.96217665,0.15910295,0.84089705
3.96343329,0.15956286,0.84043714
3.96468993,0.16002331,0.83997669
3.96594657,0.1604843,0.8395157
3.9672032,0.16094582,0.83905418
3.96845984,0.16140788,0.83859212
3.96971648,0.16187047,0.83812953
3.97097311,0.1623336,0.8376664
3.97222975,0.16279726,0.83720274
3.97348639,0.16326145,0.83673855
3.97474303,0.16372617,0.83627383
3.97599966,0.16419143,0.83580857
3.9772563,0.16465721,0.83534279
3.97851294,0.16512353,0.83487647
3.97976957,0.16559037,0.83440963
3.98102621,0.16605774,0.83394226
3.98228285,0.16652564,0.83347436
3.98353948,0.16699407,0.83300593
3.98479612,0.16746302,0.83253698
3.98605276,0.16793249,0.83206751
3.9873094,0.1684025,0.8315975
3.98856603,0.16887302,0.83112698
3.98982267,0.16934407,0.83065593
3.99107931,0.16981564,0.83018436
3.99233594,0.17028773,0.82971227
3.99359258,0.17076034,0.82923966
3.99484922,0.17123347,0.82876653
3.99610586,0.17170712,0.82829288
3.99736249,0.17218129,0.82781871
3.99861913,0.17265598,0.82734402
3.99987577,0.17313118,0.82686882
4.0011324,0.1736069,0.8263931
4.00238904,0.17408314,0.82591686
4.00364568,0.17455989,0.82544011
4.00490231,0.17503715,0.82496285
4.00615895,0.17551493,0.82448507
4.00741559,0.17599322,0.82400678
4.00867223,0.17647202,0.82352798
4.00992886,0.17695133,0.82304867
4.0111855,0.17743115,0.82256885
4.01244214,0.17791149,0.82208851
4.01369877,0.17839233,0.82160767
4.01495541,0.17887367,0.82112633
4.01621205,0.17935553,0.82064447
4.01746869,0.17983789,0.82016211
4.01872532,0.18032076,0.81967924
4.01998196,0.18080413,0.81919587
4.0212386,0.18128801,0.81871199
4.02249523,0.18177238,0.81822762
4.02375187,0.18225727,0.81774273
4.02500851,0.18274265,0.81725735
4.02626514,0.18322853,0.81677147
4.02752178,0.18371492,0.81628508
4.02877842,0.1842018,0.8157982
4.03003506,0.18468919,0.81531081
4.03129169,0.18517707,0.81482293
4.03254833,0.18566544,0.81433456
4.03380497,0.18615432,0.81384568
4.0350616,0.18664369,0.81335631
4.03631824,0.18713355,0.81286645
4.03757488,0.18762391,0.81237609
4.03883152,0.18811477,0.81188523
4.04008815,0.18860611,0.81139389
4.04134479,0.18909795,0.81090205
4.04260143,0.18959027,0.81040973
4.04385806,0.19008309,0.80991691
4.0451147,0.1905764,0.8094236
4.04637134,0.19107019,0.80892981
4.04762797,0.19156448,0.80843552
4.04888461,0.19205925,0.80794075
4.05014125,0.1925545,0.8074455
4.05139789,0.19305025,0.80694975
4.05265452,0.19354647,0.80645353
4.05391116,0.19404318,0.80595682
4.0551678,0.19454038,0.80545962
4.05642443,0.19503805,0.80496195
4.05768107,0.19553621,0.80446379
4.05893771,0.19603485,0.80396515
4.06019435,0.19653397,0.80346603
4.06145098,0.19703357,0.80296643
4.06270762,0.19753364,0.80246636
4.06396426,0.1980342,0.8019658
4.06522089,0.19853523,0.80146477
4.06647753,0.19903674,0.80096326
4.06773417,0.19953872,0.80046128
4.0689908,0.20004117,0.79995883
4.07024744,0.20054411,0.79945589
4.07150408,0.20104751,0.79895249
4.07276072,0.20155138,0.79844862
4.07401735,0.20205573,0.79794427
4.07527399,0.20256055,0.79743945
4.07653063,0.20306583,0.79693417
4.07778726,0.20357159,0.79642841
4.0790439,0.20407781,0.79592219
4.08030054,0.2045845,0.7954155
4.08155718,0.20509166,0.79490834
4.08281381,0.20559929,0.79440071
4.08407045,0.20610737,0.79389263
4.08532709,0.20661593,0.79338407
4.08658372,0.20712494,0.79287506
4.08784036,0.20763442,0.79236558
4.089097,0.20814436,0.79185564
4.09035363,0.20865476,0.79134524
4.09161027,0.20916562,0.79083438
4.09286691,0.20967694,0.79032306
4.09412355,0.21018872,0.78981128
4.09538018,0.21070096,0.78929904
4.09663682,0.21121365,0.78878635
4.09789346,0.2117268,0.7882732
4.09915009,0.2122404,0.7877596
4.10040673,0.21275446,0.78724554
4.10166337,0.21326897,0.78673103
4.10292001,0.21378394,0.78621606
4.10417664,0.21429935,0.78570065
4.10543328,0.21481522,0.78518478
4.10668992,0.21533154,0.78466846
4.10794655,0.21584831,0.78415169
4.10920319,0.21636553,0.78363447
4.11045983,0.21688319,0.78311681
4.11171647,0.2174013,0.7825987
4.1129731,0.21791986,0.78208014
4.11422974,0.21843886,0.78156114
4.11548638,0.21895831,0.78104169
4.11674301,0.2194782,0.7805218
4.11799965,0.21999854,0.78000146
4.11925629,0.22051931,0.77948069
4.12051292,0.22104053,0.77895947
4.12176956,0.22156219,0.77843781
4.1230262,0.22208429,0.77791571
4.12428284,0.22260683,0.77739317
4.12553947,0.2231298,0.7768702
4.12679611,0.22365322,0.77634678
4.12805275,0.22417706,0.77582294
4.12930938,0.22470135,0.77529865
4.13056602,0.22522607,0.77477393
4.13182266,0.22575122,0.77424878
4.1330793,0.22627681,0.77372319
4.13433593,0.22680283,0.77319717
4.13559257,0.22732928,0.77267072
4.13684921,0.22785616,0.77214384
4.13810584,0.22838347,0.77161653
4.13936248,0.22891121,0.77108879
4.14061912,0.22943937,0.77056063
4.14187575,0.22996797,0.77003203
4.14313239,0.23049699,0.76950301
4.14438903,0.23102644,0.76897356
4.14564567,0.23155631,0.76844369
4.1469023,0.2320866,0.7679134
4.14815894,0.23261732,0.76738268
4.14941558,0.23314846,0.76685154
4.15067221,0.23368002,0.76631998
4.15192885,0.23421201,0.76578799
4.15318549,0.23474441,0.76525559
4.15444213,0.23527723,0.76472277
4.15569876,0.23581047,0.76418953
4.1569554,0.23634412,0.76365588
4.15821204,0.2368782,0.7631218
4.15946867,0.23741269,0.76258731
4.16072531,0.23794759,0.76205241
4.16198195,0.2384829,0.7615171
4.16323858,0.23901863,0.76098137
4.16449522,0.23955478,0.76044522
4.16575186,0.24009133,0.75990867
4.1670085,0.24062829,0.75937171
4.16826513,0.24116567,0.75883433
4.16952177,0.24170345,0.75829655
4.17077841,0.24224164,0.75775836
4.17203504,0.24278023,0.75721977
4.17329168,0.24331924,0.75668076
4.17454832,0.24385864,0.75614136
4.17580496,0.24439846,0.75560154
4.17706159,0.24493867,0.75506133
4.17831823,0.24547929,0.75452071
4.17957487,0.24602031,0.75397969
4.1808315,0.24656174,0.75343826
4.18208814,0.24710356,0.75289644
4.18334478,0.24764578,0.75235422
4.18460141,0.2481884,0.7518116
4.18585805,0.24873142,0.75126858
4.18711469,0.24927483,0.75072517
4.18837133,0.24981864,0.75018136
4.18962796,0.25036285,0.74963715
4.1908846,0.25090745,0.74909255
4.19214124,0.25145244,0.74854756
4.19339787,0.25199783,0.74800217
4.19465451,0.2525436,0.7474564
4.19591115,0.25308977,0.74691023
4.19716779,0.25363633,0.74636367
4.19842442,0.25418328,0.74581672
4.19968106,0.25473061,0.74526939
4.2009377,0.25527833,0.74472167
4.20219433,0.25582644,0.74417356
4.20345097,0.25637494,0.74362506
4.20470761,0.25692382,0.74307618
4.20596424,0.25747308,0.74252692
4.20722088,0.25802273,0.74197727
4.20847752,0.25857275,0.74142725
4.20973416,0.25912316,0.74087684
4.21099079,0.25967395,0.74032605
4.21224743,0.26022512,0.73977488
4.21350407,0.26077667,0.73922333
4.2147607,0.2613286,0.7386714
4.21601734,0.2618809,0.7381191
4.21727398,0.26243358,0.73756642
4.21853062,0.26298663,0.73701337
4.21978725,0.26354006,0.73645994
4.22104389,0.26409386,0.73590614
4.22230053,0.26464803,0.73535197
4.22355716,0.26520258,0.73479742
4.2248138,0.2657575,0.7342425
4.22607044,0.26631278,0.73368722
4.22732707,0.26686844,0.73313156
4.22858371,0.26742446,0.73257554
4.22984035,0.26798085,0.73201915
4.23109699,0.26853761,0.73146239
4.23235362,0.26909473,0.73090527
4.23361026,0.26965222,0.73034778
4.2348669,0.27021007,0.72978993
4.23612353,0.27076828,0.72923172
4.23738017,0.27132686,0.72867314
4.23863681,0.2718858,0.7281142
4.23989345,0.27244509,0.72755491
4.24115008,0.27300475,0.72699525
4.24240672,0.27356477,0.72643523
4.24366336,0.27412514,0.72587486
4.24491999,0.27468587,0.72531413
4.24617663,0.27524695,0.72475305
4.24743327,0.27580839,0.72419161
4.2486899,0.27637019,0.72362981
4.24994654,0.27693233,0.72306767
4.25120318,0.27749483,0.72250517
4.25245982,0.27805768,0.72194232
4.25371645,0.27862088,0.72137912
4.25497309,0.27918444,0.72081556
4.25622973,0.27974833,0.72025167
4.25748636,0.28031258,0.71968742
4.258743,0.28087718,0.71912282
4.25999964,0.28144212,0.71855788
4.26125628,0.2820074,0.7179926
4.26251291,0.28257303,0.71742697
4.26376955,0.283139,0.716861
4.26502619,0.28370532,0.71629468
4.26628282,0.28427198,0.71572802
4.26753946,0.28483897,0.71516103
4.2687961,0.28540631,0.71459369
4.27005273,0.28597399,0.71402601
4.27130937,0.286542,0.713458
4.27256601,0.28711035,0.71288965
4.27382265,0.28767904,0.71232096
4.27507928,0.28824806,0.71175194
4.27633592,0.28881742,0.71118258
4.27759256,0.28938711,0.71061289
4.27884919,0.28995714,0.71004286
4.28010583,0.29052749,0.70947251
4.28136247,0.29109818,0.70890182
4.28261911,0.29166919,0.70833081
4.28387574,0.29224054,0.70775946
4.28513238,0.29281221,0.70718779
4.28638902,0.29338421,0.70661579
4.28764565,0.29395654,0.70604346
4.28890229,0.29452919,0.70547081
4.29015893,0.29510216,0.70489784
4.29141556,0.29567546,0.70432454
4.2926722,0.29624908,0.70375092
4.29392884,0.29682303,0.70317697
4.29518548,0.29739729,0.70260271
4.29644211,0.29797188,0.70202812
4.29769875,0.29854678,0.70145322
4.29895539,0.299122,0.700878
4.30021202,0.29969754,0.70030246
4.30146866,0.3002734,0.6997266
4.3027253,0.30084957,0.69915043
4.30398194,0.30142605,0.69857395
4.30523857,0.30200285,0.69799715
4.30649521,0.30257997,0.69742003
4.30775185,0.30315739,0.69684261
4.30900848,0.30373512,0.69626488
4.31026512,0.30431317,0.69568683
4.31152176,0.30489152,0.69510848
4.31277839,0.30547018,0.69452982
4.31403503,0.30604915,0.69395085
4.31529167,0.30662842,0.69337158
4.31654831,0.307208,0.692792
4.31780494,0.30778789,0.69221211
4.31906158,0.30836808,0.69163192
4.32031822,0.30894857,0.69105143
4.32157485,0.30952936,0.69047064
4.32283149,0.31011045,0.68988955
4.32408813,0.31069185,0.68930815
4.32534477,0.31127354,0.68872646
4.3266014,0.31185553,0.68814447
4.32785804,0.31243781,0.68756219
4.32911468,0.3130204,0.6869796
4.33037131,0.31360328,0.68639672
4.33162795,0.31418645,0.68581355
4.33288459,0.31476991,0.68523009
4.33414122,0.31535367,0.68464633
4.33539786,0.31593772,0.68406228
4.3366545,0.31652206,0.68347794
4.33791114,0.3171067,0.6828933
4.33916777,0.31769161,0.68230839
4.34042441,0.31827682,0.68172318
4.34168105,0.31886232,0.68113768
4.34293768,0.3194481,0.6805519
4.34419432,0.32003416,0.67996584
4.34545096,0.32062051,0.67937949
4.3467076,0.32120715,0.67879285
4.34796423,0.32179406,0.67820594
4.34922087,0.32238126,0.67761874
4.35047751,0.32296873,0.67703127
4.35173414,0.32355649,0.67644351
4.35299078,0.32414453,0.67585547
4.35424742,0.32473284,0.67526716
4.35550405,0.32532143,0.67467857
4.35676069,0.3259103,0.6740897
4.35801733,0.32649944,0.67350056
4.35927397,0.32708885,0.67291115
4.3605306,0.32767854,0.67232146
4.36178724,0.3282685,0.6717315
4.36304388,0.32885873,0.67114127
4.36430051,0.32944923,0.67055077
4.36555715,0.33004,0.66996
4.36681379,0.33063104,0.66936896
4.36807043,0.33122235,0.66877765
4.36932706,0.33181392,0.66818608
4.3705837,0.33240576,0.66759424
4.37184034,0.33299786,0.66700214
4.37309697,0.33359023,0.66640977
4.37435361,0.33418286,0.66581714
4.37561025,0.33477575,0.66522425
4.37686688,0.3353689,0.6646311
4.37812352,0.33596231,0.66403769
4.37938016,0.33655599,0.66344401
4.3806368,0.33714991,0.66285009
4.38189343,0.3377441,0.6622559
4.38315007,0.33833854,0.66166146
4.38440671,0.33893324,0.66106676
4.38566334,0.3395282,0.6604718
4.38691998,0.3401234,0.6598766
4.38817662,0.34071886,0.65928114
4.38943326,0.34131457,0.65868543
4.39068989,0.34191053,0.65808947
4.39194653,0.34250674,0.65749326
4.39320317,0.3431032,0.6568968
4.3944598,0.34369991,0.65630009
4.39571644,0.34429686,0.65570314
4.39697308,0.34489406,0.65510594
4.39822972,0.3454915,0.6545085
4.39948635,0.34608919,0.65391081
4.40074299,0.34668712,0.65331288
4.40199963,0.3472853,0.6527147
4.40325626,0.34788371,0.65211629
4.4045129,0.34848237,0.65151763
4.40576954,0.34908126,0.65091874
4.40702617,0.34968039,0.65031961
4.40828281,0.35027976,0.64972024
4.40953945,0.35087937,0.64912063
4.41079609,0.35147921,0.64852079
4.41205272,0.35207929,0.64792071
4.41330936,0.3526796,0.6473204
4.414566,0.35328014,0.64671986
4.41582263,0.35388091,0.64611909
4.41707927,0.35448192,0.64551808
4.41833591,0.35508315,0.64491685
4.41959255,0.35568461,0.64431539
4.42084918,0.35628631,0.64371369
4.42210582,0.35688822,0.64311178
4.42336246,0.35749037,0.64250963
4.42461909,0.35809274,0.64190726
4.42587573,0.35869533,0.64130467
4.42713237,0.35929815,0.64070185
4.428389,0.35990119,0.64009881
4.42964564,0.36050445,0.63949555
4.43090228,0.36110793,0.63889207
4.43215892,0.36171163,0.63828837
4.43341555,0.36231554,0.63768446
4.43467219,0.36291968,0.63708032
4.43592883,0.36352403,0.63647597
4.43718546,0.3641286,0.6358714
4.4384421,0.36473338,0.63526662
4.43969874,0.36533838,0.63466162
4.44095538,0.36594359,0.63405641
4.44221201,0.36654901,0.63345099
4.44346865,0.36715464,0.63284536
4.44472529,0.36776048,0.63223952
4.44598192,0.36836653,0.63163347
4.44723856,0.36897278,0.63102722
4.4484952,0.36957925,0.63042075
4.44975183,0.37018592,0.62981408
4.45100847,0.37079279,0.62920721
4.45226511,0.37139987,0.62860013
4.45352175,0.37200715,0.62799285
4.45477838,0.37261464,0.62738536
4.45603502,0.37322232,0.62677768
4.45729166,0.37383021,0.62616979
4.45854829,0.37443829,0.62556171
4.45980493,0.37504658,0.62495342
4.46106157,0.37565506,0.62434494
4.46231821,0.37626373,0.62373627
4.46357484,0.37687261,0.62312739
4.46483148,0.37748167,0.62251833
4.46608812,0.37809093,0.62190907
4.46734475,0.37870038,0.62129962
4.46860139,0.37931003,0.62068997
4.46985803,0.37991986,0.62008014
4.47111466,0.38052989,0.61947011
4.4723713,0.3811401,0.6188599
4.47362794,0.3817505,0.6182495
4.47488458,0.38236109,0.61763891
4.47614121,0.38297186,0.61702814
4.47739785,0.38358282,0.61641718
4.47865449,0.38419396,0.61580604
4.47991112,0.38480529,0.61519471
4.48116776,0.38541679,0.61458321
4.4824244,0.38602848,0.61397152
4.48368104,0.38664035,0.61335965
4.48493767,0.38725239,0.61274761
4.48619431,0.38786462,0.61213538
4.48745095,0.38847702,0.61152298
4.48870758,0.3890896,0.6109104
4.48996422,0.38970235,0.61029765
4.49122086,0.39031528,0.60968472
4.49247749,0.39092838,0.60907162
4.49373413,0.39154165,0.60845835
4.49499077,0.3921551,0.6078449
4.49624741,0.39276871,0.60723129
4.49750404,0.39338249,0.60661751
4.49876068,0.39399645,0.60600355
4.50001732,0.39461056,0.60538944
4.50127395,0.39522485,0.60477515
4.50253059,0.3958393,0.6041607
4.50378723,0.39645392,0.60354608
4.50504387,0.3970687,0.6029313
4.5063005,0.39768364,0.60231636
4.50755714,0.39829874,0.60170126
4.50881378,0.398914,0.601086
4.51007041,0.39952943,0.60047057
4.51132705,0.40014501,0.59985499
4.51258369,0.40076075,0.59923925
4.51384032,0.40137665,0.59862335
4.51509696,0.4019927,0.5980073
4.5163536,0.40260891,0.59739109
4.51761024,0.40322527,0.59677473
4.51886687,0.40384178,0.59615822
4.52012351,0.40445845,0.59554155
4.52138015,0.40507526,0.59492474
4.52263678,0.40569223,0.59430777
4.52389342,0.40630934,0.59369066
4.52515006,0.40692661,0.59307339
4.5264067,0.40754402,0.59245598
4.52766333,0.40816157,0.59183843
4.52891997,0.40877927,0.59122073
4.53017661,0.40939712,0.59060288
4.53143324,0.41001511,0.58998489
4.53268988,0.41063324,0.58936676
4.53394652,0.41125151,0.58874849
4.53520315,0.41186992,0.58813008
4.53645979,0.41248847,0.58751153
4.53771643,0.41310716,0.58689284
4.53897307,0.41372599,0.58627401
4.5402297,0.41434495,0.58565505
4.54148634,0.41496405,0.58503595
4.54274298,0.41558328,0.58441672
4.54399961,0.41620264,0.58379736
4.54525625,0.41682214,0.58317786
4.54651289,0.41744177,0.58255823
4.54776953,0.41806153,0.58193847
4.54902616,0.41868142,0.58131858
4.5502828,0.41930143,0.58069857
4.55153944,0.41992158,0.58007842
4.55279607,0.42054185,0.57945815
4.55405271,0.42116225,0.57883775
4.55530935,0.42178277,0.57821723
4.55656598,0.42240341,0.57759659
4.55782262,0.42302418,0.57697582
4.55907926,0.42364507,0.57635493
4.5603359,0.42426608,0.57573392
4.56159253,0.42488721,0.57511279
4.56284917,0.42550845,0.57449155
4.56410581,0.42612982,0.57387018
4.56536244,0.4267513,0.5732487
4.56661908,0.4273729,0.5726271
4.56787572,0.42799461,0.57200539
4.56913236,0.42861643,0.57138357
4.57038899,0.42923837,0.57076163
4.57164563,0.42986042,0.57013958
4.57290227,0.43048258,0.56951742
4.5741589,0.43110485,0.56889515
4.57541554,0.43172723,0.56827277
4.57667218,0.43234972,0.56765028
4.57792881,0.43297232,0.56702768
4.57918545,0.43359502,0.56640498
4.58044209,0.43421782,0.56578218
4.58169873,0.43484073,0.56515927
4.58295536,0.43546374,0.56453626
4.584212,0.43608685,0.56391315
4.58546864,0.43671007,0.56328993
4.58672527,0.43733338,0.56266662
4.58798191,0.4379568,0.5620432
4.58923855,0.43858031,0.56141969
4.59049519,0.43920392,0.56079608
4.59175182,0.43982762,0.56017238
4.59300846,0.44045142,0.55954858
4.5942651,0.44107531,0.55892469
4.59552173,0.4416993,0.5583007
4.59677837,0.44232338,0.55767662
4.59803501,0.44294755,0.55705245
4.59929164,0.44357181,0.55642819
4.60054828,0.44419616,0.55580384
4.60180492,0.44482059,0.55517941
4.60306156,0.44544512,0.55455488
4.60431819,0.44606973,0.55393027
4.60557483,0.44669442,0.55330558
4.60683147,0.4473192,0.5526808
4.6080881,0.44794407,0.55205593
4.60934474,0.44856901,0.55143099
4.61060138,0.44919404,0.55080596
4.61185802,0.44981914,0.55018086
4.61311465,0.45044433,0.54955567
4.61437129,0.45106959,0.54893041
4.61562793,0.45169493,0.54830507
4.61688456,0.45232035,0.54767965
4.6181412,0.45294584,0.54705416
4.61939784,0.45357141,0.54642859
4.62065447,0.45419705,0.54580295
4.62191111,0.45482276,0.54517724
4.62316775,0.45544855,0.54455145
4.62442439,0.4560744,0.5439256
4.62568102,0.45670033,0.54329967
4.62693766,0.45732632,0.54267368
4.6281943,0.45795238,0.54204762
4.62945093,0.4585785,0.5414215
4.63070757,0.45920469,0.54079531
4.63196421,0.45983095,0.54016905
4.63322085,0.46045727,0.53954273
4.63447748,0.46108365,0.53891635
4.63573412,0.46171009,0.53828991
4.63699076,0.4623366,0.5376634
4.63824739,0.46296316,0.53703684
4.63950403,0.46358978,0.53641022
4.64076067,0.46421646,0.53578354
4.6420173,0.4648432,0.5351568
4.64327394,0.46546999,0.53453001
4.64453058,0.46609683,0.53390317
4.64578722,0.46672373,0.53327627
4.64704385,0.46735068,0.53264932
4.64830049,0.46797769,0.53202231
4.64955713,0.46860474,0.53139526
4.65081376,0.46923184,0.53076816
4.6520704,0.469859,0.530141
4.65332704,0.47048619,0.52951381
4.65458368,0.47111344,0.52888656
4.65584031,0.47174073,0.52825927
4.65709695,0.47236807,0.52763193
4.65835359,0.47299545,0.52700455
4.65961022,0.47362287,0.52637713
4.66086686,0.47425034,0.52574966
4.6621235,0.47487784,0.52512216
4.66338013,0.47550539,0.52449461
4.66463677,0.47613297,0.52386703
4.66589341,0.47676059,0.52323941
4.66715005,0.47738825,0.52261175
4.66840668,0.47801594,0.52198406
4.66966332,0.47864367,0.52135633
4.67091996,0.47927143,0.52072857
4.67217659,0.47989923,0.52010077
4.67343323,0.48052705,0.51947295
4.67468987,0.48115491,0.51884509
4.67594651,0.4817828,0.5182172
4.67720314,0.48241071,0.51758929
4.67845978,0.48303865,0.51696135
4.67971642,0.48366662,0.51633338
4.68097305,0.48429462,0.51570538
4.68222969,0.48492264,0.51507736
4.68348633,0.48555069,0.51444931
4.68474297,0.48617875,0.51382125
4.6859996,0.48680684,0.51319316
4.68725624,0.48743495,0.51256505
4.68851288,0.48806308,0.51193692
4.68976951,0.48869123,0.51130877
4.69102615,0.4893194,0.5106806
4.69228279,0.48994758,0.51005242
4.69353942,0.49057578,0.50942422
4.69479606,0.49120399,0.50879601
4.6960527,0.49183222,0.50816778
4.69730934,0.49246046,0.50753954
4.69856597,0.49308872,0.50691128
4.69982261,0.49371698,0.50628302
4.70107925,0.49434525,0.50565475
4.70233588,0.49497354,0.50502646
4.70359252,0.49560183,0.50439817
4.70484916,0.49623012,0.50376988
4.7061058,0.49685843,0.50314157
4.70736243,0.49748674,0.50251326
4.70861907,0.49811505,0.50188495
4.70987571,0.49874336,0.50125664
4.71113234,0.49937168,0.50062832
4.71238898,0.5,0.5
4.71364562,0.50062832,0.49937168
4.71490225,0.50125664,0.49874336
4.71615889,0.50188495,0.49811505
4.71741553,0.50251326,0.49748674
4.71867217,0.50314157,0.49685843
4.7199288,0.50376988,0.49623012
4.72118544,0.50439817,0.49560183
4.72244208,0.50502646,0.49497354
4.72369871,0.50565475,0.49434525
4.72495535,0.50628302,0.49371698
4.72621199,0.50691128,0.49308872
4.72746863,0.50753954,0.49246046
4.72872526,0.50816778,0.49183222
4.7299819,0.50879601,0.49120399
4.73123854,0.50942422,0.49057578
4.73249517,0.51005242,0.48994758
4.73375181,0.5106806,0.4893194
4.73500845,0.51130877,0.48869123
4.73626508,0.51193692,0.48806308
4.73752172,0.51256505,0.48743495
4.73877836,0.51319316,0.48680684
4.740035,0.51382125,0.48617875
4.74129163,0.51444931,0.48555069
4.74254827,0.51507736,0.48492264
4.74380491,0.51570538,0.48429462
4.74506154,0.51633338,0.48366662
4.74631818,0.51696135,0.48303865
4.74757482,0.51758929,0.48241071
4.74883146,0.5182172,0.4817828
4.75008809,0.51884509,0.48115491
4.75134473,0.51947295,0.48052705
4.75260137,0.52010077,0.47989923
4.753858,0.52072857,0.47927143
4.75511464,0.52135633,0.47864367
4.75637128,0.52198406,0.47801594
4.75762791,0.52261175,0.47738825
4.75888455,0.52323941,0.47676059
4.76014119,0.52386703,0.47613297
4.76139783,0.52449461,0.47550539
4.76265446,0.52512216,0.47487784
4.7639111,0.52574966,0.47425034
4.76516774,0.52637713,0.47362287
4.76642437,0.52700455,0.47299545
4.76768101,0.52763193,0.47236807
4.76893765,0.52825927,0.47174073
4.77019429,0.52888656,0.47111344
4.77145092,0.52951381,0.47048619
4.77270756,0.530141,0.469859
4.7739642,0.53076816,0.46923184
4.77522083,0.53139526,0.46860474
4.77647747,0.53202231,0.46797769
4.77773411,0.53264932,0.46735068
4.77899074,0.53327627,0.46672373
4.78024738,0.53390317,0.46609683
4.78150402,0.53453001,0.46546999
4.78276066,0.5351568,0.4648432
4.78401729,0.53578354,0.46421646
4.78527393,0.53641022,0.46358978
4.78653057,0.53703684,0.46296316
4.7877872,0.5376634,0.4623366
4.78904384,0.53828991,0.46171009
4.79030048,0.53891635,0.46108365
4.79155712,0.53954273,0.46045727
4.79281375,0.54016905,0.45983095
4.79407039,0.54079531,0.45920469
4.79532703,0.5414215,0.4585785
4.79658366,0.54204762,0.45795238
4.7978403,0.54267368,0.45732632
4.79909694,0.54329967,0.45670033
4.80035357,0.5439256,0.4560744
4.80161021,0.54455145,0.45544855
4.80286685,0.54517724,0.45482276
4.80412349,0.54580295,0.45419705
4.80538012,0.54642859,0.45357141
4.80663676,0.54705416,0.45294584
4.8078934,0.54767965,0.45232035
4.80915003,0.54830507,0.45169493
4.81040667,0.54893041,0.45106959
4.81166331,0.54955567,0.45044433
4.81291995,0.55018086,0.44981914
4.81417658,0.55080596,0.44919404
4.81543322,0.55143099,0.44856901
4.81668986,0.55205593,0.44794407
4.81794649,0.5526808,0.4473192
4.81920313,0.55330558,0.44669442
4.82045977,0.55393027,0.44606973
4.8217164,0.55455488,0.44544512
4.82297304,0.55517941,0.44482059
4.82422968,0.55580384,0.44419616
4.82548632,0.55642819,0.44357181
4.82674295,0.55705245,0.44294755
4.82799959,0.55767662,0.44232338
4.82925623,0.5583007,0.4416993
4.83051286,0.55892469,0.44107531
4.8317695,0.55954858,0.44045142
4.83302614,0.56017238,0.43982762
4.83428278,0.56079608,0.43920392
4.83553941,0.56141969,0.43858031
4.83679605,0.5620432,0.4379568
4.83805269,0.56266662,0.43733338
4.83930932,0.56328993,0.43671007
4.84056596,0.56391315,0.43608685
4.8418226,0.56453626,0.43546374
4.84307923,0.56515927,0.43484073
4.84433587,0.56578218,0.43421782
4.84559251,0.56640498,0.43359502
4.84684915,0.56702768,0.43297232
4.84810578,0.56765028,0.43234972
4.84936242,0.56827277,0.43172723
4.85061906,0.56889515,0.43110485
4.85187569,0.56951742,0.43048258
4.85313233,0.57013958,0.42986042
4.85438897,0.57076163,0.42923837
4.85564561,0.57138357,0.42861643
4.85690224,0.57200539,0.42799461
4.85815888,0.5726271,0.4273729
4.85941552,0.5732487,0.4267513
4.86067215,0.57387018,0.42612982
4.86192879,0.57449155,0.42550845
4.86318543,0.57511279,0.42488721
4.86444206,0.57573392,0.42426608
4.8656987,0.57635493,0.42364507
4.86695534,0.57697582,0.42302418
4.86821198,0.57759659,0.42240341
4.86946861,0.57821723,0.42178277
4.87072525,0.57883775,0.42116225
4.87198189,0.57945815,0.42054185
4.87323852,0.58007842,0.41992158
4.87449516,0.58069857,0.41930143
4.8757518,0.58131858,0.41868142
4.87700844,0.58193847,0.41806153
