wavelength_nm,normalized_power
1595.275,0.00184582
1595.3,0.0018335
1595.325,0.00182125
1595.35,0.00180907
1595.375,0.00179697
1595.4,0.00178495
1595.425,0.001773
1595.45,0.00176112
1595.475,0.00174932
1595.5,0.00173759
1595.525,0.00172593
1595.55,0.00171434
1595.575,0.00170282
1595.6,0.00169138
1595.625,0.00168
1595.65,0.0016687
1595.675,0.00165747
1595.7,0.0016463
1595.725,0.00163521
1595.75,0.00162418
1595.775,0.00161322
1595.8,0.00160233
1595.825,0.00159151
1595.85,0.00158076
1595.875,0.00157007
1595.9,0.00155945
1595.925,0.00154889
1595.95,0.0015384
1595.975,0.00152798
1596.0,0.00151762
1596.025,0.00150732
1596.05,0.00149709
1596.075,0.00148693
1596.1,0.00147682
1596.125,0.00146678
1596.15,0.00145681
1596.175,0.00144689
1596.2,0.00143704
1596.225,0.00142725
1596.25,0.00141752
1596.275,0.00140785
1596.3,0.00139825
1596.325,0.0013887
1596.35,0.00137921
1596.375,0.00136979
1596.4,0.00136042
1596.425,0.00135111
1596.45,0.00134186
1596.475,0.00133267
1596.5,0.00132354
1596.525,0.00131446
1596.55,0.00130544
1596.575,0.00129648
1596.6,0.00128758
1596.625,0.00127873
1596.65,0.00126994
1596.675,0.0012612
1596.7,0.00125252
1596.725,0.0012439
1596.75,0.00123533
1596.775,0.00122681
1596.8,0.00121835
1596.825,0.00120994
1596.85,0.00120159
1596.875,0.00119329
1596.9,0.00118504
1596.925,0.00117684
1596.95,0.0011687
1596.975,0.00116061
1597.0,0.00115257
1597.025,0.00114458
1597.05,0.00113665
1597.075,0.00112876
1597.1,0.00112092
1597.125,0.00111314
1597.15,0.0011054
1597.175,0.00109772
1597.2,0.00109008
1597.225,0.0010825
1597.25,0.00107496
1597.275,0.00106747
1597.3,0.00106003
1597.325,0.00105264
1597.35,0.00104529
1597.375,0.00103799
1597.4,0.00103074
1597.425,0.00102354
1597.45,0.00101638
1597.475,0.00100927
1597.5,0.0010022
1597.525,0.00099518
1597.55,0.00098821
1597.575,0.00098128
1597.6,0.0009744
1597.625,0.00096756
1597.65,0.00096077
1597.675,0.00095401
1597.7,0.00094731
1597.725,0.00094065
1597.75,0.00093403
1597.775,0.00092745
1597.8,0.00092092
1597.825,0.00091443
1597.85,0.00090798
1597.875,0.00090157
1597.9,0.00089521
1597.925,0.00088889
1597.95,0.00088261
1597.975,0.00087637
1598.0,0.00087017
1598.025,0.00086401
1598.05,0.00085789
1598.075,0.00085181
1598.1,0.00084577
1598.125,0.00083978
1598.15,0.00083382
1598.175,0.0008279
1598.2,0.00082202
1598.225,0.00081618
1598.25,0.00081037
1598.275,0.00080461
1598.3,0.00079888
1598.325,0.00079319
1598.35,0.00078754
1598.375,0.00078193
1598.4,0.00077635
1598.425,0.00077081
1598.45,0.0007653
1598.475,0.00075984
1598.5,0.00075441
1598.525,0.00074901
1598.55,0.00074365
1598.575,0.00073833
1598.6,0.00073304
1598.625,0.00072779
1598.65,0.00072257
1598.675,0.00071739
1598.7,0.00071224
1598.725,0.00070713
1598.75,0.00070205
1598.775,0.000697
1598.8,0.00069199
1598.825,0.00068701
1598.85,0.00068207
1598.875,0.00067715
1598.9,0.00067227
1598.925,0.00066743
1598.95,0.00066261
1598.975,0.00065783
1599.0,0.00065308
1599.025,0.00064836
1599.05,0.00064368
1599.075,0.00063902
1599.1,0.0006344
1599.125,0.00062981
1599.15,0.00062525
1599.175,0.00062071
1599.2,0.00061621
1599.225,0.00061174
1599.25,0.00060731
1599.275,0.0006029
1599.3,0.00059852
1599.325,0.00059417
1599.35,0.00058985
1599.375,0.00058555
1599.4,0.00058129
1599.425,0.00057706
1599.45,0.00057285
1599.475,0.00056868
1599.5,0.00056453
1599.525,0.00056041
1599.55,0.00055632
1599.575,0.00055225
1599.6,0.00054822
1599.625,0.00054421
1599.65,0.00054023
1599.675,0.00053627
1599.7,0.00053235
1599.725,0.00052845
1599.75,0.00052457
1599.775,0.00052072
1599.8,0.0005169
1599.825,0.00051311
1599.85,0.00050934
1599.875,0.0005056
1599.9,0.00050188
1599.925,0.00049819
1599.95,0.00049452
1599.975,0.00049088
1600.0,0.00048726
